Index,Episode_Num,Episode_Name,Arc_Num,Arc_Name,Speaker,Section,Scene,Category,Character,Line
469,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,5,Mechanics,,"I'm going to just keep my eyes open for any tricks of the hand, sleight-of-hand-y-type tricks. "
470,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,5,Mechanics,,Make a perception check. 
471,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,5,Mechanics,,Okay. Perception. 14. 
472,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,5,Mechanics,,14. All right. Everything seems pretty above-board. 
473,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,"Your first card, the Silver Dragon. This is good. You're pure, you're virtue, you are a worthwhile and wonderful human being, obviously, or creature of some repute. "
474,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,That's what everyone always tells me. 
475,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,It's true. And heading towards the Anvil. 
476,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,What is that? 
477,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,That is a destiny forged. 
478,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,ASHLEY,Part One,5,Dialogue,YASHA,(deadpan) Ohh. 
479,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,There is something bright and adventurous in your future. 
480,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,"Wow! You know, we did just defeat a really big snake? So maybe there's even bigger things coming up, you know? "
481,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Mechanics,,Can I make another roll? 
482,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,5,Narration,,Sure. 
483,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,5,Out of Game,,Ashley confirmed worst hype-man ever. 
484,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,5,Out of Game,,(laughter) 
485,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Mechanics,,19
486,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,5,Narration,,"Yeah, easy enough. Even with discerning eyes at the table, you are at the top of your game. "
487,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,The Serpent card appears. Of course you did. 
488,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,(gasps) Oh my gosh! Look at that! How did you even do that? 
489,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,That's all the cards. I'm simply a vessel for higher powers. 
490,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,5,Mechanics,,"While everybody's watching this shit happen, may I cast Detect Magic? "
491,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,5,Narration,,"You may. You lean back and subtly begin a brief muttering of an incantation, your fingers wash through the air, a faint silver gleam across your fingertips. Nothing magical shows up in the immediate vicinity. "
492,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,Will you ask the cards if I'm going to find him? 
493,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,If you're going to find her? 
494,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,Him. 
495,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,Give me a little bit more. Who's this 'him' that you're looking for? 
496,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,I'm looking for my dad. 
497,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,14
498,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,5,Narration,,"You fumble for a second, but the card still finds its way through without issue. "
499,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,"Pushing through, pushing through. The Eye card pulls up. You've already found the clue you're looking for. You just don't know what it is yet. "
500,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,Really? 
501,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,"Apparently. Well, it's what the cards are saying. It's right in front of you. "
502,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,Wow. Does it say how long ago I found it? Because that's-- 
503,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,"Sadly, I don't have that sort of specifics. That's much more expensive. "
504,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,That's going to take a lot of thinking. 
505,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,"Well, you find us at the show, you'll find my tent and I'd be happy to give you a more complicated reading. "
506,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,I can't wait! It's going to be so much fun. 
507,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,So much fun. 
508,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,5,Narration,,"Yasha, at this point, the barmaid, Adelaine, comes up and hands you the ordered ale. "
509,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,ASHLEY,Part One,5,Dialogue,YASHA,"Thank you, my lady. "
510,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,5,Dialogue,ADELAINE,On the house.
511,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,On the house! 
512,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,ASHLEY,Part One,5,Dialogue,YASHA,That's very kind of you. 
513,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,5,Dialogue,BEAU,"Do you perform in the circus, too? "
514,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,ASHLEY,Part One,5,Dialogue,YASHA,No. I do not. I just-- I put it up. 
515,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,5,Dialogue,BEAU,"Oh, cool. "
516,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TRAVIS,Part One,5,Dialogue,FJORD,The tent. 
517,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,It's a big tent. It would take a lot of work. 
518,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,ASHLEY,Part One,5,Dialogue,YASHA,"I put up the stage, I move things around. "
519,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,ASHLEY,Part One,5,Dialogue,YASHA,I'm very strong. But I don't do anything in the show. 
520,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,"Some of our acts are a little complicated, with performers who are not of the traditional variety. Can make some of the locals get a little shifty, if you know what I mean, and it's good to have a few people around who are capable of keeping issues contained. "
521,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,5,Dialogue,BEAU,"Is that why it says 'No admittance to the elderly'? You don't want to deal with those riley elderly. Or the ill, yeah. Why no elderly, though? Ill kind of makes sense, but elderly? "
522,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,"We cannot be held responsible for anything that may happen to someone who is ill or infirm. It is such an exciting, impressive show. "
523,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,ASHLEY,Part One,5,Dialogue,YASHA,We've had people die watching it. 
524,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,ASHLEY,Part One,5,Dialogue,YASHA,Yeah. It's just that exciting. Just from excitement. 
525,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TRAVIS,Part One,5,Dialogue,FJORD,"Did they die in the show, or from watching it? "
526,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,ASHLEY,Part One,5,Dialogue,YASHA,"Yeah, just like heart attack. Just from getting so excited, I guess. "
527,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,5,Dialogue,BEAU,We gotta get so wasted. 
528,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,When is it? How long is it? When is it? 
529,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,5,Narration,,"It is actually the day of Grissen, and your first show is today. "
530,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,First show is tonight. 
531,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,"Well, we have plans tonight! "
532,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,5,Dialogue,BEAU,Yay! 
533,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,Do you stinky people want to come with us? 
534,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,5,Dialogue,NOTT,"I-- Caleb, we don't have any plans tonight. I guess we could go along. I wouldn't mind seeing it. "
535,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,5,Dialogue,BEAU,It'll be fun! 
536,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,"Or you could stay here and buy beer for the people who do see the shows, and you can hear all about it and pay more. "
537,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,5,Dialogue,CALEB,"Yeah, we can go. "
538,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,It's going to be so much fun. 
539,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,5,Dialogue,NOTT,"Yeah, yeah, it sounds like a good night. "
540,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,5,Dialogue,NOTT,Yeah. 
541,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,5,Dialogue,JESTER,Look at all these friends we're making here. This is a good city. 
542,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,5,Dialogue,NOTT,"Yeah, it is. "
543,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,5,Dialogue,BEAU,"Yeah, yeah. "
544,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,You are all the most charming people I've met in-- yes.  
545,,,,,TALIESIN,Part One,5,Narration,,I finish my beer. 
546,,,,,TALIESIN,Part One,5,Dialogue,MOLLY,"(sighs) Well, we'd better be getting on."
547,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,ASHLEY,Part One,5,Dialogue,YASHA,"Yep, nice to meet you all. You're so, uh, wonderful. "
548,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,5,Dialogue,MOLLY,Charm. Pure charm. See you tonight! 
549,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,6,Narration,,"And as they leave you, Yasha just downs her entire ale, slams it on the table, and they both walk out, passing a couple more flyers at off tables, and then exit out to the rest of the day's sun beyond your sight. "
550,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,She was awesome. 
551,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TRAVIS,Part One,6,Dialogue,FJORD,She didn't say much. 
552,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,That's why I liked her. 
553,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,"She was really, really cool. Did you see that cool thing she had going on with her chin? That's interesting. I wish I would have thought of something like that. "
554,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,"Yeah, I mean, you could maybe do something like that in time. Just wait until maybe-- "
555,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,So she doesn't know I copied. I can't do it tonight. 
556,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,"No, no. "
557,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,Wow. Cool. What do you guys want to do now? (laughter) 
558,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TRAVIS,Part One,6,Dialogue,FJORD,Was he using magic? 
559,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,I don't know. 
560,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,Are you-- you're superstitious. Yeah? 
561,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,No. 
562,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,Okay. 
563,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,"No, I'm not superstitious at all. "
564,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,You-- sure. 
565,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,Why? 
566,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,"I mean, what he was working in was-- he was doing a little like-- he-- he's a smart guy. "
567,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,He's a smart guy. 
568,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Out of Game,,"By the way, did you open your Christmas present from me? "
569,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,6,Out of Game,,"No, not yet, no. "
570,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Out of Game,,You should go open it! Yes! Go grab the bag! 
571,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TALIESIN,Part One,6,Out of Game,,"On the break. On the break, I'll grab it. "
572,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,6,Narration,,"Hey, Matt. Dungeon master. They're wearing what they described. They're not wearing any cloaks or anything right now, are they? "
573,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,6,Narration,,"Both of them have small cloaks over the shoulders, Beau has a-- "
574,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,6,Narration,,Do I recognize those cloaks? 
575,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,6,Narration,,"No, you do not. "
576,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Out of Game,,What? Why would you recognize the cloaks? 
577,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,6,Narration,,Maybe I saw something. I don't know. 
578,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,6,Narration,,"No, you do not. "
579,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,6,Narration,,I didn't see them last night? 
580,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,6,Narration,,No. 
581,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,6,Narration,,Okay. Interesting. 
582,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Out of Game,,Mysteries. 
583,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Dialogue,CALEB,"Also, for the record, there was nothing magic about that. Maybe he's good at reading people, but that was not magic. "
584,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,6,Dialogue,NOTT,Caleb knows everything about magic. He's been even teaching me some. He's real good. You should see him-- 
585,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Dialogue,CALEB,Nott-- 
586,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,"Caleb, are you going to go the Academy? "
587,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Dialogue,CALEB,(strained laugh) That's silly. 
588,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,6,Dialogue,NOTT,He could if he wanted to. He's really good at magic. He can make a cat appear and disappear whenever he wants. 
589,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,Really? A cat? 
590,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Dialogue,CALEB,(snaps) 
591,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,6,Narration,,"You watch as just beneath the table, this orange patchy tabby leaps up. "
592,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,"Oh, shit! What's his name? "
593,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,Or her name! 
594,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Dialogue,CALEB,"Well, it is a he. This is my cat Frumpkin. "
595,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Dialogue,CALEB,"Frumpkin, yes. "
596,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,Aw! Can I call him Lumpy? 
597,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Dialogue,CALEB,You can call him Frumpkin. 
598,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,Look at this Lumpy! 
599,,,,,LAURA,Part One,6,Out of Game,,Made in England. 
600,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Out of Game,,(laughter) 
601,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Out of Game,,"That was a little show gift from Marisha, so this is Frumpkin. "
602,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Out of Game,,That's so great. 
603,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,6,Dialogue,NOTT,"That's not all he can do. Caleb, tell them all the stuff you can do. It's really impressive! "
604,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Dialogue,CALEB,"You know, sometimes less is more. "
605,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,"I can do things, too. "
606,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,6,Dialogue,NOTT,With magic? 
607,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,Yeah. 
608,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,6,Dialogue,NOTT,Like what? 
609,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,Like-- 
610,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,SAM,Part One,6,Dialogue,NOTT,"Not to me, not to me! "
611,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,"Like-- oh, gosh. Okay. "
612,,,,,LAURA,Part One,6,Narration,,"I'm going to use Thaumaturgy and I'm going to make all the windows in the place open up really fast, like crash open. "
613,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,6,Narration,,"Okay. You watch as four of the nearby windows slam open with a sudden burst of wind, and all the various bits of torchlight that light the deeper and more shadowed corners of the room suddenly darken and flicker. The music suddenly comes to a stop. Everyone holds their position and glances over at the table where you're all sitting. "
614,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TRAVIS,Part One,6,Dialogue,FJORD,"Jester, don't you remember us talking about keeping a low profile? "
615,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,You're right. I'm sorry. 
616,,,,,LAURA,Part One,6,Narration,,I use Thaumaturgy and I close all the windows. 
617,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Out of Game,,(laughter) 
618,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,6,Narration,,They all slam shut a second time. The light flickers and then brightens back to its normal place. 
619,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,Ta-da! 
620,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,Yeah! Yeah! 
621,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,Come see me tonight at the carnival! I'm really good! 
622,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,6,Narration,,"One really crotchety-looking guy in his early 50s with a super underbite, probably missing most of his teeth, just goes-- (laughter) "
623,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Narration,,I telepathically tell Frumpkin to jump up and sit in the lap of the woman in the monk's robes who just made a big scene and hopefully keep her occupied with being cute. 
624,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MATT,Part One,6,Narration,,"Okay. As soon as you sit down, Frumpkin leaps into your lap and starts purring and rubbing up against your hand. "
625,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,"Hey, buddy. Look at this kitty! I think he likes me. "
626,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Dialogue,CALEB,"Sure, right now he likes you. "
627,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,Is this a real cat? Or is this a fake cat? 
628,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Dialogue,CALEB,"What do you mean, a fake cat? "
629,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,Like a magic cat. 
630,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Dialogue,CALEB,He's both a real cat and a magic cat. 
631,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,Is he an illusion cat? 
632,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Dialogue,CALEB,Do you feel him? 
633,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TRAVIS,Part One,6,Dialogue,FJORD,Could you put him over there? 
634,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,Are you allergic to Frumpkins? Oh no! 
635,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LAURA,Part One,6,Dialogue,JESTER,But he's a magic cat. How can you be allergic to magic cats? 
636,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,TRAVIS,Part One,6,Dialogue,FJORD,I'm pretty sure he's a real fucking cat. 
637,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,MARISHA,Part One,6,Dialogue,BEAU,He's one of those hypoallergenic magic cats. 
638,E1, Campaign 2 Episode 1 Curious Beginnings ,A1,Arc 1: Come Together,LIAM,Part One,6,Mechanics,,I don't know what the Fifth Edition rules are-- 
