Index,Speaker,Section,Scene,Category,Character,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
576,LAURA,Part One,6,Out of Game,,What? Why would you recognize the cloaks? ,6,surprise,0.7494357,0.115023434,0.04606471,0.05641227,0.001931513,0.024878895,0.0062534935,0.7494357
577,SAM,Part One,6,Narration,,Maybe I saw something. I don't know. ,6,surprise,0.4501409,0.04766168,0.08268368,0.12778005,0.0041892645,0.27491766,0.012626814,0.4501409
578,MATT,Part One,6,Narration,,"No, you do not. ",4,neutral,0.33545193,0.14889604,0.14443298,0.32486376,0.004331859,0.33545193,0.037130702,0.004892714
578,MATT,Part One,6,Narration,,"No, you do not. ",4,neutral,0.33545193,0.14889602,0.14443298,0.3248638,0.004331859,0.33545193,0.037130706,0.0048927153
579,SAM,Part One,6,Narration,,I didn't see them last night? ,6,surprise,0.5457596,0.033348333,0.060490057,0.156923,0.0024390146,0.19384843,0.007191489,0.5457596
580,MATT,Part One,6,Narration,,No. ,4,neutral,0.70285875,0.03121056,0.1064915,0.1132881,0.0053348877,0.70285875,0.03552762,0.005288656
580,MATT,Part One,6,Narration,,No. ,4,neutral,0.70285875,0.03121056,0.1064915,0.1132881,0.0053348877,0.70285875,0.03552762,0.005288656
581,SAM,Part One,6,Narration,,Okay. Interesting. ,1,disgust,0.61576575,0.010521914,0.61576575,0.020096807,0.108829245,0.2168532,0.010426635,0.017506555
582,MARISHA,Part One,6,Out of Game,,Mysteries. ,4,neutral,0.32984626,0.02304398,0.32286838,0.24920176,0.0063757533,0.32984626,0.028536351,0.04012745
591,MATT,Part One,6,Narration,,"You watch as just beneath the table, this orange patchy tabby leaps up. ",4,neutral,0.73932827,0.035071336,0.08090635,0.0967271,0.0053433566,0.73932827,0.0034509269,0.039172616
599,LAURA,Part One,6,Out of Game,,Made in England. ,4,neutral,0.70871025,0.048584115,0.03786204,0.13084018,0.02919908,0.70871025,0.033307277,0.011497069
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
600,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
601,LIAM,Part One,6,Out of Game,,"That was a little show gift from Marisha, so this is Frumpkin. ",4,neutral,0.53637284,0.009554856,0.0040573156,0.0031175506,0.36583138,0.53637284,0.0056640385,0.07540209
602,LAURA,Part One,6,Out of Game,,That's so great. ,3,joy,0.67293143,0.011170995,0.020110967,0.020518504,0.67293143,0.2099726,0.005210929,0.0600846
612,LAURA,Part One,6,Narration,,"I'm going to use Thaumaturgy and I'm going to make all the windows in the place open up really fast, like crash open. ",4,neutral,0.4426124,0.09632031,0.023642913,0.21341142,0.0044509,0.4426124,0.017992511,0.20156947
613,MATT,Part One,6,Narration,,"Okay. You watch as four of the nearby windows slam open with a sudden burst of wind, and all the various bits of torchlight that light the deeper and more shadowed corners of the room suddenly darken and flicker. The music suddenly comes to a stop. Everyone holds their position and glances over at the table where you're all sitting. ",2,fear,0.5108976,0.08728047,0.06098875,0.5108976,0.0029177156,0.24599706,0.01306803,0.078850426
616,LAURA,Part One,6,Narration,,I use Thaumaturgy and I close all the windows. ,4,neutral,0.6169786,0.13658597,0.076597795,0.1241245,0.006195076,0.6169786,0.029569592,0.0099483775
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
617,LAURA,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
618,MATT,Part One,6,Narration,,They all slam shut a second time. The light flickers and then brightens back to its normal place. ,4,neutral,0.9022556,0.028877791,0.024061067,0.015546137,0.0026474039,0.9022556,0.008902949,0.017709015
622,MATT,Part One,6,Narration,,"One really crotchety-looking guy in his early 50s with a super underbite, probably missing most of his teeth, just goes-- (laughter) ",4,neutral,0.44476005,0.0418957,0.43807974,0.013501429,0.04515265,0.44476005,0.012295166,0.0043151737
623,LIAM,Part One,6,Narration,,I telepathically tell Frumpkin to jump up and sit in the lap of the woman in the monk's robes who just made a big scene and hopefully keep her occupied with being cute. ,4,neutral,0.6206826,0.072182566,0.0693977,0.16786125,0.04193482,0.6206826,0.023755627,0.0041854144
624,MATT,Part One,6,Narration,,"Okay. As soon as you sit down, Frumpkin leaps into your lap and starts purring and rubbing up against your hand. ",1,disgust,0.6546139,0.09171703,0.6546139,0.10605449,0.004038845,0.13428062,0.0075575067,0.0017375484
638,LIAM,Part One,6,Mechanics,,I don't know what the Fifth Edition rules are-- ,4,neutral,0.58379525,0.056465812,0.09618307,0.13644259,0.0033415623,0.58379525,0.015452538,0.10831921
639,LAURA,Part One,6,Mechanics,,for cat dander?,4,neutral,0.8077742,0.00924723,0.007724569,0.004540817,0.0033909406,0.8077742,0.010505161,0.15681711
640,MATT,Part One,6,Narration,,"As far as you know right now? Yeah, he's having an actual allergic attack. A minor one. ",4,neutral,0.58774394,0.030475467,0.12209805,0.12913497,0.004841581,0.58774394,0.102847934,0.02285807
641,MARISHA,Part One,6,Narration,,I walk away a little bit from Fjord. ,2,fear,0.9534589,0.012282564,0.009437215,0.9534589,0.0029654214,0.013969788,0.004284995,0.003601029
656,MATT,Part One,6,Narration,,Soltryce. ,4,neutral,0.7082951,0.05520532,0.047934953,0.13525562,0.012007863,0.7082951,0.027246542,0.014054552
657,LAURA,Part One,6,Out of Game,,"Yeah, that one. ",4,neutral,0.8467105,0.01903323,0.07014481,0.017615825,0.019092103,0.8467105,0.007878224,0.019525373
658,SAM,Part One,6,Out of Game,,The Soul Train Academy. ,4,neutral,0.5949135,0.028528474,0.016155042,0.20571856,0.09423203,0.5949135,0.020951975,0.039500393
675,LIAM,Part One,6,Narration,,"Well-- and I pull apart the lapels of my coat. I have books in what modern-day people like to think of as holster-straps, but there's a book hanging here. ",4,neutral,0.7826344,0.022766545,0.10167034,0.022455167,0.0062360154,0.7826344,0.012994424,0.051243067
676,SAM,Part One,6,Narration,,I think ancient people would call it a holster as well. ,4,neutral,0.9256849,0.014056946,0.035146963,0.009204126,0.0021000146,0.9256849,0.0036597394,0.010147255
677,LIAM,Part One,6,Narration,,Bap-bap-bap. The books are right here. ,4,neutral,0.9460276,0.0104220845,0.010797752,0.004068932,0.019287458,0.9460276,0.0028787602,0.0065174326
689,LAURA,Part One,6,Narration,,What's the name of it again? ,4,neutral,0.53219,0.05876028,0.04340409,0.07937046,0.0027779576,0.53219,0.011435353,0.27206185
690,MATT,Part One,6,Narration,,It is the Crick-Queen's Call. ,4,neutral,0.63592356,0.029489644,0.013801413,0.2838739,0.0037580198,0.63592356,0.017330045,0.015823388
705,LAURA,Part One,6,Mechanics,,So you use 3d6. ,4,neutral,0.9360977,0.015405713,0.02008332,0.012165118,0.0035290266,0.9360977,0.0064192633,0.006299897
706,SAM,Part One,6,Mechanics,,3d6. ,4,neutral,0.4167654,0.10078546,0.09758637,0.2782638,0.035992388,0.4167654,0.047847666,0.022758888
707,LAURA,Part One,6,Narration,,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.03803362,0.0027747895
707,LAURA,Part One,6,Narration,,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
707,LAURA,Part One,6,Narration,,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
707,LAURA,Part One,6,Narration,,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
708,SAM,Part One,6,Out of Game,,Got one. I'm not you. I have one of each dice. ,4,neutral,0.93072885,0.017867109,0.011783454,0.006736099,0.0035287736,0.93072885,0.007220373,0.02213535
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
709,SAM,Part One,6,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
